Species	Status
Asylosaurus_yalensis	extinct
Atopodentatus_unicus	extinct
Augustaburiania_vatagini	extinct
Augustasaurus_hagdorni	extinct
Australothyris_smithi	extinct
Austriadactylus_cristatus	extinct
Austriadraco_dallavecchiai	extinct
Avicranium_renestoi	extinct
Azendohsaurus_laaroussii	extinct
Azendohsaurus_madagaskarensis	extinct
Baeotherates_fortsillensis	extinct
Bagualosaurus_agudoensis	extinct
Baisesaurus_robustus	extinct
Banisterobates_boisseaui	extinct
Barasaurus_besairiei	extinct
Barracudasauroides_panxianensis	extinct
Barracudasaurus_maotaiensis	extinct
Barrancapus_cresapi	extinct
Bashkyroleter_bashkyricus	extinct
Bashkyroleter_mesensis	extinct
Basutodon_ferox	extinct
Batrachopus_bellus	extinct
Batrachopus_deweyi	extinct
Batrachopus_gracilis	extinct
Batrachopus_varians	extinct
Batrachotomus_kupferzellensis	extinct
Belebey_maximi	extinct
Belebey_vegrandis	extinct
Benggwigwishingasuchus_eremicarminis	extinct
Bentonyx_sidensis	extinct
Bergamodactylus_wildi	extinct
Besanosaurus_leptorhynchus	extinct
Blezingeria_ichthyospondylus	extinct
Blikanasaurus_cromptoni	extinct
Blomosaurus_ivachnenkoi	extinct
Bobosaurus_forojuliensis	extinct
Bolosaurus_grandis	extinct
Bolosaurus_major	extinct
Bolosaurus_striatus	extinct
Boreopricea_funerea	extinct
Bosiutrisauropus_phuthiatsani	extinct
Brachychirotherium_circaparvum	extinct
Brachychirotherium_eyermani	extinct
Brachychirotherium_gallicum	extinct
Brachychirotherium_hauboldi	extinct
Brachychirotherium_kalkowensis	extinct
Brachychirotherium_lorteti	extinct
Brachychirotherium_pachydactylum	extinct
Brachychirotherium_paraparvum	extinct
Brachychirotherium_parvum	extinct
Brachychirotherium_thuringiacum	extinct
Brachychirotherium_wiorense	extinct
Brachyrhinodon_taylori	extinct
Brachysuchus_megalodon	extinct
Bradysaurus_baini	extinct
Bradysaurus_seeleyi	extinct
Brasinorhynchus_mariantensis	extinct
Brevicaudosaurus_jiyangshanensis	extinct
Bromsgroveia_walkeri	extinct
Broomia_perplexa	extinct
Bunostegos_akokanensis	extinct
Buriolestes_schultzi	extinct
Bystrowisuchus_flerovi	extinct
Californosaurus_perrini	extinct
Callawayia_neoscapularis	extinct
Calyptosuchus_wellesi	extinct
Camelotia_borealis	extinct
Camposaurus_arizonensis	extinct
Candelaria_barbouri	extinct
Captorhinikos_chozaensis	extinct
Captorhinikos_valensis	extinct
Captorhinoides_valensis	extinct
Captorhinus_aguti	extinct
Captorhinus_kierani	extinct
Captorhinus_laticeps	extinct
Captorhinus_magnus	extinct
Cargninia_enigmatica	extinct
Carnufex_carolinensis	extinct
Cartorhynchus_lenticarpus	extinct
Caseosaurus_crosbyensis	extinct
Caviramus_schesaplanensis	extinct
Ceresiosaurus_calcagnii	extinct
Ceresiosaurus_lanzi	extinct
Cerritosaurus_binsfeldi	extinct
Chalishevia_cothurnata	extinct
Chanaresuchus_bonapartei	extinct
Chaohusaurus_brevifemoralis	extinct
Chaohusaurus_chaoxianensis	extinct
Chaohusaurus_geishanensis	extinct
Chaohusaurus_zhangjiawanensis	extinct
Chasmatosaurus_yuani	extinct
Chasmatosuchus_magnus	extinct
Chasmatosuchus_rossicus	extinct
Chelonipus_cuneiformis	extinct
Chelonipus_torquatus	extinct
Chelyoposuchus_crassisquamatus	extinct
Chensaurus_chaoxianensis	extinct
Chilenosuchus_forttae	extinct
Chinchenia_sungi	extinct
Chindesaurus_bryansmalli	extinct
Chirotherium_atlensis	extinct
Chirotherium_barthii	extinct
Chirotherium_ferox	extinct
Chirotherium_herculis	extinct
Chirotherium_ischigualastianum	extinct
Chirotherium_ladinicus	extinct
Chirotherium_peabodyi	extinct
Chirotherium_postchirotherioides	extinct
Chirotherium_rex	extinct
Chirotherium_sickleri	extinct
Chirotherium_storetonense	extinct
Chirotherium_swinnertoni	extinct
Chirotherium_vorbachi	extinct
Chonespondylus_grandis	extinct
Chromogisaurus_novasi	extinct
Clarazia_schinzi	extinct
Clevosaurus_brasiliensis	extinct
Clevosaurus_cambrica	extinct
Clevosaurus_hadroprodon	extinct
Clevosaurus_hudsoni	extinct
Clevosaurus_minor	extinct
Clevosaurus_sectumsemper	extinct
Coahomasuchus_chathamensis	extinct
Coahomasuchus_kahleorum	extinct
Coartaredens_isaaci	extinct
Coburgosuchus_goeckeli	extinct
Coelodontognathus_donensis	extinct
Coelodontognathus_ricovi	extinct
Coelophysis_bauri	extinct
Coelurosaurichnus_grancieri	extinct
Coelurosaurichnus_kehli	extinct
Coelurosaurichnus_kronbergeri	extinct
Coelurosaurichnus_largentierensis	extinct
Coelurosaurichnus_moeni	extinct
Coelurosaurichnus_palissyi	extinct
Coelurosaurichnus_palyssi	extinct
Coelurosaurichnus_perriauxi	extinct
Coelurosaurichnus_ratumensis	extinct
Coelurosaurichnus_sabinensis	extinct
Coelurosaurichnus_schlauersbachense	extinct
Coelurosaurichnus_schlehenbergensis	extinct
Coelurosaurichnus_toscanus	extinct
Coelurosaurichnus_ziegelangernensis	extinct
Collilongus_rarus	extinct
Colobomycter_pholeter	extinct
Colobomycter_vaughni	extinct
Colobops_noviportensis	extinct
Coloradisaurus_brevis	extinct
Coloradisuchus_abelini	extinct
Comptichnus_moorosi	extinct
Concavispina_biseridens	extinct
Cornualbus_primus	extinct
Corosaurus_alcovensis	extinct
Cosesaurus_aviceps	extinct
Crosbysaurus_harrisae	extinct
Cryptochersis_paraxene	extinct
Cryptovaranoides_microlanius	extinct
Ctenosauriscus_koeneni	extinct
Cuyosuchus_huenei	extinct
Cyamodus_hildegardis	extinct
Cyamodus_kuhnschnyderi	extinct
Cyamodus_muensteri	extinct
Cyamodus_orientalis	extinct
Cyamodus_rostratus	extinct
Cyamodus_tarnowitzensis	extinct
Cymatosaurus_erikae	extinct
Cymatosaurus_fridericianus	extinct
Cymatosaurus_gracilis	extinct
Cymatosaurus_latifrons	extinct
Cymatosaurus_minor	extinct
Cymatosaurus_multidentatus	extinct
Cymbospondylus_buchseri	extinct
Cymbospondylus_duelferi	extinct
Cymbospondylus_natans	extinct
Cymbospondylus_nevadanus	extinct
Cymbospondylus_nichollsi	extinct
Cymbospondylus_petrinus	extinct
Cymbospondylus_piscosus	extinct
Czatkowiella_harae	extinct
Dactylosaurus_gracilis	extinct
Dactylosaurus_schroederi	extinct
Daemonosaurus_chauliodus	extinct
Dagasuchus_santacruzensis	extinct
Dawazisaurus_brevis	extinct
Decuriasuchus_quartacolonia	extinct
Delorhynchus_cifellii	extinct
Delorhynchus_multidentatus	extinct
Delorhynchus_priscus	extinct
Deltadectes_elvetica	extinct
Deltavjatia_rossicus	extinct
Desmatosuchus_smalli	extinct
Desmatosuchus_spurensis	extinct
Deuterotetrapous_plancus	extinct
Deuterotetrapous_triassicus	extinct
Diandongosaurus_acutidentatus	extinct
Diandongosuchus_fuyuanensis	extinct
Dianmeisaurus_gracilis	extinct
Dianmeisaurus_mutaensis	extinct
Dianopachysaurus_dingi	extinct
Dijaquesopus_obliquus	extinct
Dimetropus_leisnerianus	extinct
Dinocephalosaurus_orientalis	extinct
Diodorus_scytobrachion	extinct
Diphydontosaurus_avonis	extinct
Dolabrosaurus_aquatilis	extinct
Dolerosaurus_trauthi	extinct
Dolichobrachium_gracile	extinct
Doliovertebra_fritschi	extinct
Dongusuchus_efremovi	extinct
Dorosuchus_neoetus	extinct
Doswellia_kaltenbachi	extinct
Drepanosaurus_unguicaudatus	extinct
Dromicosuchus_grallator	extinct
Dromomeron_gigas	extinct
Dromomeron_gregorii	extinct
Dromomeron_romeri	extinct
Dromopus_lacertoides	extinct
Dromopus_palmatus	extinct
Dynamosuchus_collisensis	extinct
Dyoplax_arenaceus	extinct
Ebrachosuchus_neukami	extinct
Effigia_okeeffeae	extinct
Efraasia_minor	extinct
Eifelosaurus_triadicus	extinct
Elachistosuchus_huenei	extinct
Elessaurus_gondwanoccidens	extinct
Elginia_wuyongae	extinct
Elorhynchus_carrolli	extinct
Embrithosaurus_schwarzi	extinct
Emeroleter_levis	extinct
Endennasaurus_acutirostris	extinct
Energosuchus_garjainovi	extinct
Eoanomoepus_latus	extinct
Eodromaeus_murphi	extinct
Eohupehsuchus_brevicollis	extinct
Eohyosaurus_wolvaardti	extinct
Eomurruna_yurrgensis	extinct
Eoraptor_lunensis	extinct
Eorasaurus_olsoni	extinct
Eorhynchochelys_sinensis	extinct
Eosauropus_cimarronensis	extinct
Eotephradactylus_mcintireae	extinct
Eretmorhipis_carrolldongi	extinct
Erpetosuchus_granti	extinct
Erythrosuchus_africanus	extinct
Erythrovenator_jacuiensis	extinct
Etjosuchus_recurvidens	extinct
Eubrontes_giganteus	extinct
Eubrontes_minusculus	extinct
Eubrontes_sillimani	extinct
Eubrontes_tatricus	extinct
Eucnemesaurus_entaxonis	extinct
Eucnemesaurus_fortis	extinct
Eucoelophysis_baldwini	extinct
Eudimorphodon_ranzii	extinct
Eudimorphodon_rosenfeldi	extinct
Eumetabolodon_bathycephalus	extinct
Eunotosaurus_africanus	extinct
Euparkeria_capensis	extinct
Eusaurosphargis_dalsassoi	extinct
Euscolosuchus_olseni	extinct
Evazoum_sirigui	extinct
Fasolasuchus_tenax	extinct
Faxinalipterus_minima	extinct
Feeserpeton_oklahomensis	extinct
Feralisaurus_corami	extinct
Fodonyx_spenceri	extinct
Fraserosphenodon_latidens	extinct
Fraxinisaura_rozynekae	extinct
Fugusuchus_hejiapanensis	extinct
Fuyuansaurus_acutirostris	extinct
Galesphyrus_capensis	extinct
Gamatavus_antiquus	extinct
Garjainia_madiba	extinct
Garjainia_prima	extinct
Gecatogomphius_kavejevi	extinct
Gephyrosaurus_evansae	extinct
Germanosaurus_schafferi	extinct
Glaurung_schneideri	extinct
Glyphoderma_kangi	extinct
Gnathovorax_cabreirai	extinct
Gojirasaurus_quayi	extinct
Gomphiosauridion_baileyae	extinct
Gorgetosuchus_pekinensis	extinct
Gracilisuchus_stipanicicorum	extinct
Grallator_andeolensis	extinct
Grallator_cursorius	extinct
Grallator_minimus	extinct
Grallator_minor	extinct
Grallator_olonensis	extinct
Grallator_rectilineus	extinct
Grallator_socialis	extinct
Grallator_tenuis	extinct
Grallator_tuberosus	extinct
Grallator_variabilis	extinct
Graoullyodon_hacheti	extinct
Gregaripus_bairdi	extinct
Gresslyosaurus_ingens	extinct
Gresslyosaurus_plieningeri	extinct
Grippia_longirostris	extinct
Guaibasaurus_candelariensis	extinct
Gualosuchus_reigi	extinct
Guanlingsaurus_liangae	extinct
Guchengosuchus_shiguaiensis	extinct
Guizhouichthyosaurus_tangae	extinct
Guizhouichthyosaurus_wolonggangense	extinct
Gulosaurus_helmi	extinct
Gunakadeit_joseeae	extinct
Gwyneddichnium_elongatum	extinct
Gwyneddichnium_majore	extinct
Gwyneddichnium_minore	extinct
Halazhaisuchus_qiaoensis	extinct
Haligonia_bolodon	extinct
Hanosaurus_hupehensis	extinct
Helveticosaurus_zollingeri	extinct
Hemilopas_mentzeli	extinct
Hemiprotosuchus_leali	extinct
Henodus_chelyops	extinct
Heptasuchus_clarki	extinct
Herrerasaurus_ischigualastensis	extinct
Hescheleria_rubeli	extinct
Hesperosuchus_agilis	extinct
Heterodontichnites_hunti	extinct
Heteropelta_boboi	extinct
Himalayasaurus_tibetensis	extinct
Hispaniasaurus_cranioelongatus	extinct
Hohlachia_multidens	extinct
Honania_complicidentata	extinct
Honghesaurus_longicaudalis	extinct
Hoplitosuchus_raui	extinct
Horaffia_kugleri	extinct
Hovasaurus_boulei	extinct
Howesia_browni	extinct
Huayracursor_jaguensis	extinct
Hudsonelpidia_brevirostris	extinct
Hupehsuchus_nanchangensis	extinct
Hwiccewyrm_trispiculum	extinct
Hyloidichnus_bifurcatus	extinct
Hyloidichnus_triasicus	extinct
Hyperodapedon_gordoni	extinct
Hyperodapedon_huenei	extinct
Hyperodapedon_huxleyi	extinct
Hyperodapedon_mariensis	extinct
Hyperodapedon_sanjuanensis	extinct
Hyperodapedon_stockleyi	extinct
Hyperodapedon_tikiensis	extinct
Hypselorhachis_mirabilis	extinct
Hypsognathus_fenneri	extinct
Hypuronector_limnaios	extinct
Ichthyotitan_severnensis	extinct
Idiosaura_virginiensis	extinct
Ignotosaurus_fragilis	extinct
Incertovenator_longicollum	extinct
Ingentia_prima	extinct
Isalorhynchus_genovefae	extinct
Isfjordosaurus_minor	extinct
Isochirotherium_bipedale	extinct
Isochirotherium_circademathieui	extinct
Isochirotherium_coltoni	extinct
Isochirotherium_coureli	extinct
Isochirotherium_delicatum	extinct
Isochirotherium_demathieui	extinct
Isochirotherium_felenci	extinct
Isochirotherium_gardettensis	extinct
Isochirotherium_gierlinskii	extinct
Isochirotherium_herculis	extinct
Isochirotherium_lomasi	extinct
Isochirotherium_marshalli	extinct
Isochirotherium_sanctacrucense	extinct
Isochirotherium_soergeli	extinct
Issi_saaneq	extinct
Ixalerpeton_polesinensis	extinct
Jaklapallisaurus_asymmetrica	extinct
Jaxtasuchus_salomoni	extinct
Jesairosaurus_lehmani	extinct
Jushatyria_vjushkovi	extinct
Kadaliosaurus_priscus	extinct
Kadimakara_australiensis	extinct
Kalisuchus_rewanensis	extinct
Kapes_bentoni	extinct
Kapes_majmesculae	extinct
Karutia_fortunata	extinct
Kayentapus_minor	extinct
Keichousaurus_hui	extinct
Keichousaurus_yuananensis	extinct
Kenyasaurus_mariakaniensis	extinct
Kholumolumo_ellenbergerorum	extinct
Kinelia_broomi	extinct
Kintneria_brunswickii	extinct
Klainjosaura_staroskalja	extinct
Kocurypelta_silvestris	extinct
Koilamasuchus_gonzalezdiazi	extinct
Koiloskiosaurus_coburgiensis	extinct
Kongonaphon_kely	extinct
Kranosaura_kuttyi	extinct
Krzyzanowskisaurus_hunti	extinct
Kudnu_mackinlayi	extinct
Kuehneosaurus_latus	extinct
Kuehneosuchus_latissimus	extinct
Kwanasaurus_williamparkeri	extinct
Kwangsisaurus_orientalis	extinct
Kyrgyzsaurus_bukhanchenkoi	extinct
Labidosaurikos_meachami	extinct
Labidosauriscus_richardi	extinct
Labidosaurus_broilii	extinct
Labidosaurus_hamatus	extinct
Lagerpeton_chanarensis	extinct
Lanceirosphenodon_ferigoloi	extinct
Langeronyx_brodiei	extinct
Langobardisaurus_pandolfii	extinct
Langobardisaurus_tonelloi	extinct
Lanthaniscus_efremovi	extinct
Lanthanolania_ivakhnenkoi	extinct
Lanthanosuchus_watsoni	extinct
Largocephalosaurus_polycarpon	extinct
Largocephalosaurus_qianensis	extinct
Lariosaurus_balsami	extinct
Lariosaurus_buzzii	extinct
Lariosaurus_curionii	extinct
Lariosaurus_hongguoensis	extinct
Lariosaurus_juvenilis	extinct
Lariosaurus_sanxiaensis	extinct
Lariosaurus_teutonicus	extinct
Lariosaurus_valceresii	extinct
Lariosaurus_vosseveldensis	extinct
Lariosaurus_winkelhorsti	extinct
Lariosaurus_xingyiensis	extinct
Lariosaurus_youngi	extinct
Lasasaurus_beltanae	extinct
Lepidus_praecisio	extinct
Leptopleuron_lacertinum	extinct
Leptosuchus_crosbiensis	extinct
Leptosuchus_studeri	extinct
Lessemsaurus_sauropoides	extinct
Lewisuchus_admixtus	extinct
Liliensternus_liliensterni	extinct
Litorosuchus_somnii	extinct
Longisquama_insignis	extinct
Longosuchus_meadei	extinct
Lotosaurus_adentus	extinct
Lucasuchus_hunti	extinct
Lucianosaurus_wildi	extinct
Lucianovenator_bonoi	extinct
Luopingosaurus_imparilis	extinct
Luperosuchus_fractus	extinct
Lutungutali_sitwensis	extinct
Macgowania_janiceps	extinct
Machaeroprosopus_andersoni	extinct
Machaeroprosopus_buceros	extinct
Machaeroprosopus_jablonskiae	extinct
Machaeroprosopus_lottorum	extinct
Machaeroprosopus_mccauleyi	extinct
Machaeroprosopus_pristinus	extinct
Machaeroprosopus_tenuis	extinct
Machaeroprosopus_validus	extinct
Macrocnemus_bassanii	extinct
Macrocnemus_fuyuanensis	extinct
Macrocnemus_obristi	extinct
Macrocollum_itaquii	extinct
Macroleter_agilis	extinct
Macroleter_poezicus	extinct
Macroplacus_raeticus	extinct
Maehary_bonapartei	extinct
Mafatrisauropus_errans	extinct
Majiashanosaurus_discocoracoidis	extinct
Maleriraptor_kuttyi	extinct
Malerisaurus_robinsonae	extinct
Malutinisuchus_gratus	extinct
Mambachiton_fiandohana	extinct
Mambawakale_ruhuhu	extinct
Mandaphon_nadra	extinct
Mandasuchus_tanyauchen	extinct
Marasuchus_lilloensis	extinct
Marcianosuchus_angustifrons	extinct
Mbiresaurus_raathi	extinct
Mecistotrachelos_apeoros	extinct
Megachirella_wachtleri	extinct
Megalancosaurus_endennae	extinct
Megalancosaurus_preonensis	extinct
Megapnosaurus_rhodesiensis	extinct
Melanorosaurus_readi	extinct
Meroktenos_thabanensis	extinct
Merriamosaurus_hulkei	extinct
Mesodapedon_kuttyi	extinct
Mesosuchus_browni	extinct
Metamosaurus_fossatus	extinct
Metashastasaurus_neoscapularis	extinct
Microcnemus_efremovi	extinct
Microleter_mckinzieorum	extinct
Micromenodon_pitti	extinct
Microsphenodon_bonapartei	extinct
Microzemiotes_sonselaensis	extinct
Mikadocephalus_gracilirostris	extinct
Milleretta_rubidgei	extinct
Millerinoides_acutirostris	extinct
Miodentosaurus_brevis	extinct
Mixosaurus_cornalianus	extinct
Mixosaurus_kuhnschneyderi	extinct
Mixosaurus_luxiensis	extinct
Mixosaurus_xindianensis	extinct
Moradisaurus_grandis	extinct
Musankwa_sanyatiensis	extinct
Mystriosuchus_planirostris	extinct
Mystriosuchus_westphali	extinct
Nambalia_roychowdhurii	extinct
Nanchangosaurus_suni	extinct
Nanoparia_luckhoffi	extinct
Nectosaurus_halius	extinct
Neoaetosauroides_engaeus	extinct
Neusticosaurus_edwardsi	extinct
Neusticosaurus_edwardsii	extinct
Neusticosaurus_peyeri	extinct
Neusticosaurus_pusillus	extinct
Neusticosaurus_toeplitschi	extinct
Nhandumirim_waldsangae	extinct
Nicrosaurus_kapffi	extinct
Nicrosaurus_meyeri	extinct
Nihilichnus_nihilicus	extinct
Nochelesaurus_alexanderi	extinct
Notatesseraeraptor_frickensis	extinct
Nothosaurus_cristatus	extinct
Nothosaurus_cymatosauroides	extinct
Nothosaurus_edingerae	extinct
Nothosaurus_giganteus	extinct
Nothosaurus_haasi	extinct
Nothosaurus_jagisteus	extinct
Nothosaurus_marchicus	extinct
Nothosaurus_mirabilis	extinct
Nothosaurus_rostellatus	extinct
Nothosaurus_tchernowi	extinct
Nothosaurus_yangjuanensis	extinct
Nothosaurus_zhangi	extinct
Nundasuchus_songeaensis	extinct
Nyasasaurus_parringtoni	extinct
Nycteroleter_ineptus	extinct
Nyctiboetus_kassini	extinct
Nyctiphruretus_acudens	extinct
Nyctiphruretus_optabilis	extinct
Obirkovia_gladiator	extinct
Odoiporosaurus_teruzzii	extinct
Odontochelys_semitestacea	extinct
Omphalosaurus_nettarhynchus	extinct
Omphalosaurus_nevadanus	extinct
Omphalosaurus_wolfi	extinct
Onychichnium_escheri	extinct
Opisthodontosaurus_carrolli	extinct
Orenburgia_bruma	extinct
Orenburgia_concinna	extinct
Orenburgia_enigmaticus	extinct
Ornithosuchus_woodwardi	extinct
Orovenator_mayorum	extinct
Orthodactylus_howelli	extinct
Oryporan_insolitus	extinct
Osmolskina_czatkowicensis	extinct
Otischalkia_elderae	extinct
Otozoum_grandcombensis	extinct
Otozoum_minus	extinct
Owenetta_rubidgei	extinct
Ozimek_volans	extinct
Pachagnathus_benitoi	extinct
Pachypes_dolomiticus	extinct
Pachypleurosaurus_edwardsi	extinct
Pachypleurosaurus_staubi	extinct
Pachystropheus_rhaeticus	extinct
Pagosvenator_candelariensis	extinct
Palacrodon_browni	extinct
Palaeagama_vielhaueri	extinct
Palaeochersis_talampayensis	extinct
Palaeosaurus_subcylindrodon	extinct
Palatodonta_bleekeri	extinct
Paleollanosaurus_fraseri	extinct
Paleorhinus_ehlersi	extinct
Paleorhinus_sawini	extinct
Paliguana_whitei	extinct
Palmichnus_lacertoides	extinct
Paludidraco_multidentatus	extinct
Pamelaria_dolichotrachela	extinct
Pamelina_polonica	extinct
Pampadromaeus_barberenai	extinct
Panphagia_protos	extinct
Pantydraco_caducus	extinct
Panzhousaurus_rotundirostris	extinct
Pappochelys_rosinae	extinct
Paradoxichnium_tumlinense	extinct
Parahenodus_atancensis	extinct
Parahupehsuchus_longus	extinct
Paralonectes_merriami	extinct
Paraplacodus_broilii	extinct
Pararcus_diepenbroeki	extinct
Parasuchus_angustifrons	extinct
Parasuchus_bransoni	extinct
Parasuchus_hislopi	extinct
Parasuchus_magnoculus	extinct
Paratrisauropus_bronneri	extinct
Paratrisauropus_equester	extinct
Paratrisauropus_latus	extinct
Paratrisauropus_lifofanensis	extinct
Paratrisauropus_mendrezi	extinct
Paratrisauropus_mirus	extinct
Paratypothorax_andressorum	extinct
Pareiasaurus_serridens	extinct
Pareiasuchus_peringueyi	extinct
Parringtonia_gracilis	extinct
Partanosaurus_zitteli	extinct
Parvinatator_wapitiensis	extinct
Parvosaurus_harudensis	extinct
Parvosuchus_aurelioi	extinct
Pattisaura_gracilis	extinct
Pectodens_zhenyuensis	extinct
Pelecymala_robustus	extinct
Pendraig_milnerae	extinct
Pengxianpus_cifengensis	extinct
Permotriturus_herrei	extinct
Pessopteryx_nisseri	extinct
Peteinosaurus_zambelli	extinct
Phaanthosaurus_ignatjevi	extinct
Phaanthosaurus_simus	extinct
Phalangichnus_gagoli	extinct
Phalangichnus_gradzinskii	extinct
Phalarodon_atavus	extinct
Phalarodon_callawayi	extinct
Phalarodon_fraasi	extinct
Phalarodon_major	extinct
Phalarodon_nordenskioeldii	extinct
Phantomosaurus_neubigi	extinct
Phonodus_dutoitorum	extinct
Pintosaurus_magnidentis	extinct
Pisanosaurus_mertii	extinct
Pistosaurus_longaevus	extinct
Placochelys_placodonta	extinct
Placodus_gigas	extinct
Placodus_inexpectatus	extinct
Planocephalosaurus_lucasi	extinct
Planocephalosaurus_robinsonae	extinct
Plateosauravus_cullingworthi	extinct
Plateosaurus_elizae	extinct
Plateosaurus_engelhardti	extinct
Plateosaurus_erlenbergiensis	extinct
Plateosaurus_gracilis	extinct
Plateosaurus_longiceps	extinct
Plateosaurus_trossingensis	extinct
Platypterna_lockatong	extinct
Plesiornis_pilulatus	extinct
Plesiosaurus_bitractensis	extinct
Plesiosaurus_carinatus	extinct
Plesiosaurus_costatus	extinct
Plesiosaurus_rostratus	extinct
Plesiosaurus_trigonus	extinct
Plesiothornipos_binneyi	extinct
Polesinesuchus_aurelioi	extinct
Polonosuchus_silesiacus	extinct
Polymorphodon_adorfi	extinct
Polysphenodon_muelleri	extinct
Poposaurus_gracilis	extinct
Poposaurus_langstoni	extinct
Postosuchus_alisonae	extinct
Postosuchus_kirkpatricki	extinct
Powellvenator_podocitus	extinct
Pravusuchus_hortus	extinct
Preondactylus_buffarinii	extinct
Prestosuchus_chiniquensis	extinct
Procerosaurus_cruralis	extinct
Procerosuchus_celer	extinct
Prochirotherium_triasicum	extinct
Procolina_teresae	extinct
Procolophon_trigoniceps	extinct
Procolophonichnium_haarmuehlensis	extinct
Procolophonichnium_nopcsai	extinct
Procolophonichnium_polonicum	extinct
Procolophonichnium_tirolensis	extinct
Procolophonichnium_winterswijkense	extinct
Procompsognathus_triassicus	extinct
Proganochelys_quenstedtii	extinct
Proganochelys_tenertesta	extinct
Prolacerta_broomi	extinct
Prolacertoides_jimusarensis	extinct
Proneusticosaurus_madelungi	extinct
Proneusticosaurus_silesiacus	extinct
Prorotodactylus_lutevensis	extinct
Prorotodactylus_mirus	extinct
Prosantosaurus_scheffoldi	extinct
Prosaurosphargis_yingzishanensis	extinct
Protanystropheus_antiquus	extinct
Protecovasaurus_lucasi	extinct
Protenodontosaurus_italicus	extinct
Proterochampsa_barrionuevoi	extinct
Proterochampsa_nodosa	extinct
Proterochersis_limendorsa	extinct
Proterochersis_porebensis	extinct
Proterochersis_robusta	extinct
Proterosuchus_alexanderi	extinct
Proterosuchus_fergusi	extinct
Proterosuchus_goweri	extinct
Protoavis_texensis	extinct
Protochirotherium_wolfhagense	extinct
Protome_batalaria	extinct
Protorosaurus_speneri	extinct
Provelosaurus_americanus	extinct
Psephochelys_polyosteoderma	extinct
Psephoderma_alpinum	extinct
Psephoderma_anglicum	extinct
Psephoderma_sculptata	extinct
Psephosauriscus_mosis	extinct
Psephosauriscus_ramonensis	extinct
Psephosauriscus_rhombifer	extinct
Psephosauriscus_sinaiticus	extinct
Psephosaurus_suevicus	extinct
Pseudhesperosuchus_jachaleri	extinct
Pseudochampsa_ischigualastensis	extinct
Pseudotetrasauropus_bipedoida	extinct
Pseudotetrasauropus_jaquesi	extinct
Pseudotrisauropus_humilis	extinct
Pseudotrisauropus_maserui	extinct
Pseudotrisauropus_minusculus	extinct
Pseudotrisauropus_molekoi	extinct
Ptychotherates_bucculentus	extinct
Pumiliopareia_pricei	extinct
Qianichthyosaurus_xingyiensis	extinct
Qianichthyosaurus_zhoui	extinct
Qianosuchus_mixtus	extinct
Qianxisaurus_chajiangensis	extinct
Quadridigitus_dubius	extinct
Quasianosteosaurus_vikinghoegdai	extinct
Raeticodactylus_filisurensis	extinct
Raibliania_calligarisi	extinct
Rauisuchus_tiradentes	extinct
